customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
4867,140,1,0.0,2,1,2,212,At Risk Customer
4868,0,3,0.0,5,3,2,532,Potential Loyalist
4869,151,4,2169.25,2,4,4,244,At Risk Customer
4870,218,1,898.68,1,1,4,114,At Risk Customer
4871,34,2,0.0,4,2,2,422,Regular Customer
4873,192,1,0.0,1,1,2,112,At Risk Customer
4874,60,2,0.0,4,2,2,422,Regular Customer
4875,19,4,2180.9,5,4,4,544,Potential Loyalist
4876,131,3,1527.08,2,3,4,234,At Risk Customer
4877,186,3,2775.81,1,3,5,135,At Risk Customer
4878,127,2,0.0,2,2,2,222,At Risk Customer
4879,111,4,8158.59,2,4,5,245,At Risk Customer
4880,85,1,0.0,3,1,2,312,Regular Customer
4881,37,5,0.0,4,5,2,452,Potential Loyalist
4882,13,4,1967.73,5,4,4,544,Potential Loyalist
4883,101,2,2364.35,3,2,5,325,Regular Customer
4884,67,6,3392.8900000000003,3,5,5,355,Regular Customer
4886,91,4,1225.46,3,4,4,344,Regular Customer
4887,0,6,3840.1899999999996,5,5,5,555,High Value Customer
4888,54,4,0.0,4,4,2,442,Potential Loyalist
4889,35,1,0.0,4,1,2,412,Regular Customer
4890,2,4,568.79,5,4,3,543,Potential Loyalist
4891,64,2,1709.76,3,2,4,324,Regular Customer
4892,110,3,1010.33,2,3,4,234,At Risk Customer
4893,268,1,0.0,1,1,2,112,At Risk Customer
4895,316,1,0.0,1,1,2,112,At Risk Customer
4896,7,4,1024.17,5,4,4,544,Potential Loyalist
4897,92,3,551.66,3,3,3,333,Regular Customer
4898,108,3,0.0,2,3,2,232,At Risk Customer
4899,78,1,600.81,3,1,3,313,Regular Customer
4900,45,3,1777.66,4,3,4,434,Potential Loyalist
4901,188,2,3558.64,1,2,5,125,At Risk Customer
4902,160,6,0.0,2,5,2,252,At Risk Customer
4903,68,5,4042.13,3,5,5,355,Regular Customer
4904,39,3,1223.08,4,3,4,434,Potential Loyalist
4905,5,4,0.0,5,4,2,542,Potential Loyalist
4906,6,4,1877.35,5,4,4,544,Potential Loyalist
4907,207,2,1197.76,1,2,4,124,At Risk Customer
4908,51,4,1773.8400000000001,4,4,4,444,Potential Loyalist
4909,11,4,0.0,5,4,2,542,Potential Loyalist
4910,8,3,1676.0,5,3,4,534,Potential Loyalist
4911,55,4,0.0,4,4,2,442,Potential Loyalist
4912,11,7,5631.179999999999,5,5,5,555,High Value Customer
4913,20,2,0.0,5,2,2,522,Regular Customer
4914,141,4,0.0,2,4,2,242,At Risk Customer
4915,60,5,3262.0,4,5,5,455,Potential Loyalist
4916,19,2,0.0,5,2,2,522,Regular Customer
4917,241,2,0.0,1,2,2,122,At Risk Customer
4918,20,3,0.0,5,3,2,532,Potential Loyalist
4919,23,2,0.0,5,2,2,522,Regular Customer
4920,12,2,1679.13,5,2,4,524,Regular Customer
4921,159,3,0.0,2,3,2,232,At Risk Customer
4922,321,1,483.1,1,1,3,113,At Risk Customer
4923,122,2,0.0,2,2,2,222,At Risk Customer
4924,108,3,0.0,2,3,2,232,At Risk Customer
4925,49,2,484.65,4,2,3,423,Regular Customer
4926,143,3,0.0,2,3,2,232,At Risk Customer
4927,7,5,3224.07,5,5,5,555,High Value Customer
4928,140,1,0.0,2,1,2,212,At Risk Customer
4929,124,5,687.46,2,5,3,253,At Risk Customer
4930,48,4,2446.4,4,4,5,445,Potential Loyalist
4931,44,2,0.0,4,2,2,422,Regular Customer
4932,64,4,0.0,3,4,2,342,Regular Customer
4933,64,6,2719.84,3,5,5,355,Regular Customer
4934,271,1,0.0,1,1,2,112,At Risk Customer
4935,257,1,0.0,1,1,2,112,At Risk Customer
4936,63,4,0.0,3,4,2,342,Regular Customer
4937,240,2,3209.76,1,2,5,125,At Risk Customer
4938,194,3,1386.1,1,3,4,134,At Risk Customer
4939,20,3,6339.5,5,3,5,535,Potential Loyalist
4940,85,7,1604.26,3,5,4,354,Regular Customer
4941,68,4,1640.37,3,4,4,344,Regular Customer
4942,326,1,0.0,1,1,2,112,At Risk Customer
4943,10,5,2549.12,5,5,5,555,High Value Customer
4944,10,3,1870.42,5,3,4,534,Potential Loyalist
4945,49,4,0.0,4,4,2,442,Potential Loyalist
4946,101,2,0.0,3,2,2,322,Regular Customer
4948,52,5,0.0,4,5,2,452,Potential Loyalist
4949,19,4,8753.49,5,4,5,545,Potential Loyalist
4950,20,2,5362.47,5,2,5,525,Regular Customer
4951,84,2,0.0,3,2,2,322,Regular Customer
4952,13,5,1834.4,5,5,4,554,Potential Loyalist
4953,16,4,3283.82,5,4,5,545,Potential Loyalist
4954,37,4,0.0,4,4,2,442,Potential Loyalist
4955,102,2,0.0,3,2,2,322,Regular Customer
4956,108,3,1199.66,2,3,4,234,At Risk Customer
4957,169,3,0.0,2,3,2,232,At Risk Customer
4958,57,4,0.0,4,4,2,442,Potential Loyalist
4959,33,3,7128.1900000000005,4,3,5,435,Potential Loyalist
4960,18,5,2946.5,5,5,5,555,High Value Customer
4961,76,1,0.0,3,1,2,312,Regular Customer
4962,1,6,0.0,5,5,2,552,Potential Loyalist
4963,263,1,0.0,1,1,2,112,At Risk Customer
4964,42,3,772.32,4,3,4,434,Potential Loyalist
4965,136,4,5348.71,2,4,5,245,At Risk Customer
4966,22,2,0.0,5,2,2,522,Regular Customer
4967,352,1,0.0,1,1,2,112,At Risk Customer
4968,30,5,0.0,4,5,2,452,Potential Loyalist
4969,133,3,0.0,2,3,2,232,At Risk Customer
4970,17,5,0.0,5,5,2,552,Potential Loyalist
4971,261,1,0.0,1,1,2,112,At Risk Customer
4972,269,1,150.38,1,1,3,113,At Risk Customer
4973,18,4,0.0,5,4,2,542,Potential Loyalist
4974,92,2,0.0,3,2,2,322,Regular Customer
4975,95,2,0.0,3,2,2,322,Regular Customer
4976,35,1,0.0,4,1,2,412,Regular Customer
4977,191,1,0.0,1,1,2,112,At Risk Customer
4978,158,3,0.0,2,3,2,232,At Risk Customer
4979,257,1,0.0,1,1,2,112,At Risk Customer
4980,111,2,1369.58,2,2,4,224,At Risk Customer
4981,5,1,458.07,5,1,3,513,Regular Customer
4982,109,2,3112.16,2,2,5,225,At Risk Customer
4983,135,6,79.71,2,5,3,253,At Risk Customer
4984,2,3,5128.49,5,3,5,535,Potential Loyalist
4985,112,4,1006.89,2,4,4,244,At Risk Customer
4986,114,2,6459.74,2,2,5,225,At Risk Customer
4987,236,1,0.0,1,1,2,112,At Risk Customer
4988,61,3,0.0,4,3,2,432,Potential Loyalist
4989,84,2,0.0,3,2,2,322,Regular Customer
4990,179,1,0.0,2,1,2,212,At Risk Customer
4991,124,2,0.0,2,2,2,222,At Risk Customer
4992,40,1,0.0,4,1,2,412,Regular Customer
4993,118,7,3796.27,2,5,5,255,At Risk Customer
4995,14,4,1183.12,5,4,4,544,Potential Loyalist
4996,248,1,0.0,1,1,2,112,At Risk Customer
4998,111,2,1850.24,2,2,4,224,At Risk Customer
4999,19,5,3064.19,5,5,5,555,High Value Customer
5000,158,1,0.0,2,1,2,212,At Risk Customer
5001,22,3,1028.84,5,3,4,534,Potential Loyalist
5002,184,1,0.0,1,1,2,112,At Risk Customer
5003,59,5,0.0,4,5,2,452,Potential Loyalist
5004,2,4,8443.94,5,4,5,545,Potential Loyalist
5005,142,3,0.0,2,3,2,232,At Risk Customer
5006,62,4,0.0,3,4,2,342,Regular Customer
5008,128,3,0.0,2,3,2,232,At Risk Customer
5009,43,3,0.0,4,3,2,432,Potential Loyalist
5010,112,2,4216.62,2,2,5,225,At Risk Customer
5011,17,3,0.0,5,3,2,532,Potential Loyalist
5012,2,2,333.74,5,2,3,523,Regular Customer
5013,65,3,4122.15,3,3,5,335,Regular Customer
5014,68,4,152.16,3,4,3,343,Regular Customer
5015,94,2,529.96,3,2,3,323,Regular Customer
5016,199,3,0.0,1,3,2,132,At Risk Customer
5017,26,2,0.0,5,2,2,522,Regular Customer
5018,13,6,4148.030000000001,5,5,5,555,High Value Customer
5020,82,5,0.0,3,5,2,352,Regular Customer
5021,4,1,0.0,5,1,2,512,Regular Customer
5022,11,8,474.8,5,5,3,553,Potential Loyalist
5023,111,2,0.0,2,2,2,222,At Risk Customer
5024,46,5,0.0,4,5,2,452,Potential Loyalist
5025,119,2,0.0,2,2,2,222,At Risk Customer
5026,46,3,2539.03,4,3,5,435,Potential Loyalist
5027,52,2,0.0,4,2,2,422,Regular Customer
5028,41,4,2863.78,4,4,5,445,Potential Loyalist
5030,117,2,2261.92,2,2,4,224,At Risk Customer
5031,23,2,0.0,5,2,2,522,Regular Customer
5032,19,2,5641.2699999999995,5,2,5,525,Regular Customer
5033,80,6,868.47,3,5,4,354,Regular Customer
5034,59,5,784.35,4,5,4,454,Potential Loyalist
5035,363,1,0.0,1,1,2,112,At Risk Customer
5036,11,4,0.0,5,4,2,542,Potential Loyalist
5037,4,6,1138.6,5,5,4,554,Potential Loyalist
5038,13,9,2512.57,5,5,5,555,High Value Customer
5039,291,1,5867.1,1,1,5,115,At Risk Customer
5040,108,3,0.0,2,3,2,232,At Risk Customer
5041,7,4,0.0,5,4,2,542,Potential Loyalist
5043,41,5,0.0,4,5,2,452,Potential Loyalist
5044,7,4,0.0,5,4,2,542,Potential Loyalist
5045,200,4,1715.42,1,4,4,144,At Risk Customer
5046,130,2,3983.36,2,2,5,225,At Risk Customer
5047,231,1,2393.85,1,1,5,115,At Risk Customer
5048,217,2,3428.31,1,2,5,125,At Risk Customer
5049,267,1,0.0,1,1,2,112,At Risk Customer
5050,261,1,2751.56,1,1,5,115,At Risk Customer
5051,29,1,0.0,4,1,2,412,Regular Customer
5053,28,7,0.0,4,5,2,452,Potential Loyalist
5054,28,4,335.14,4,4,3,443,Potential Loyalist
5055,308,3,356.62,1,3,3,133,At Risk Customer
5056,91,2,1225.19,3,2,4,324,Regular Customer
5057,5,5,0.0,5,5,2,552,Potential Loyalist
5058,8,3,0.0,5,3,2,532,Potential Loyalist
5059,22,5,3399.3100000000004,5,5,5,555,High Value Customer
5060,17,4,5304.18,5,4,5,545,Potential Loyalist
5061,64,3,1104.81,3,3,4,334,Regular Customer
5062,20,3,0.0,5,3,2,532,Potential Loyalist
5063,112,4,0.0,2,4,2,242,At Risk Customer
5064,33,3,685.66,4,3,3,433,Potential Loyalist
5065,25,3,0.0,5,3,2,532,Potential Loyalist
5066,120,2,6746.0,2,2,5,225,At Risk Customer
5067,119,2,1183.0,2,2,4,224,At Risk Customer
5068,79,1,0.0,3,1,2,312,Regular Customer
5069,117,6,1020.28,2,5,4,254,At Risk Customer
5070,233,2,0.0,1,2,2,122,At Risk Customer
5071,85,4,1725.08,3,4,4,344,Regular Customer
5072,117,4,0.0,2,4,2,242,At Risk Customer
5073,113,2,0.0,2,2,2,222,At Risk Customer
5074,150,2,105.26,2,2,3,223,At Risk Customer
5075,91,5,1648.8,3,5,4,354,Regular Customer
5076,113,1,0.0,2,1,2,212,At Risk Customer
5077,10,1,0.0,5,1,2,512,Regular Customer
5078,75,1,0.0,3,1,2,312,Regular Customer
5079,33,8,1421.5500000000002,4,5,4,454,Potential Loyalist
5081,226,1,2189.33,1,1,4,114,At Risk Customer
5082,252,3,2299.04,1,3,4,134,At Risk Customer
5083,308,1,286.18,1,1,3,113,At Risk Customer
5084,33,3,0.0,4,3,2,432,Potential Loyalist
5085,59,2,0.0,4,2,2,422,Regular Customer
5086,116,2,0.0,2,2,2,222,At Risk Customer
5087,4,4,2965.56,5,4,5,545,Potential Loyalist
5088,149,6,1046.38,2,5,4,254,At Risk Customer
5089,0,6,0.0,5,5,2,552,Potential Loyalist
5090,275,1,1895.4,1,1,4,114,At Risk Customer
5091,108,6,912.44,2,5,4,254,At Risk Customer
5092,105,6,5768.9,3,5,5,355,Regular Customer
5093,129,4,4636.12,2,4,5,245,At Risk Customer
5094,20,4,0.0,5,4,2,542,Potential Loyalist
5095,116,2,0.0,2,2,2,222,At Risk Customer
5096,267,2,0.0,1,2,2,122,At Risk Customer
5097,25,4,0.0,5,4,2,542,Potential Loyalist
5098,103,3,757.4,3,3,4,334,Regular Customer
5099,54,3,0.0,4,3,2,432,Potential Loyalist
5100,230,4,0.0,1,4,2,142,At Risk Customer
5101,25,3,0.0,5,3,2,532,Potential Loyalist
5102,334,1,0.0,1,1,2,112,At Risk Customer
5103,33,4,285.07,4,4,3,443,Potential Loyalist
5104,97,1,0.0,3,1,2,312,Regular Customer
5105,21,4,407.7,5,4,3,543,Potential Loyalist
5106,101,3,0.0,3,3,2,332,Regular Customer
5107,101,4,1424.89,3,4,4,344,Regular Customer
5108,13,2,1140.74,5,2,4,524,Regular Customer
5109,49,2,3145.08,4,2,5,425,Regular Customer
5110,93,1,0.0,3,1,2,312,Regular Customer
5111,36,2,275.99,4,2,3,423,Regular Customer
5112,124,2,0.0,2,2,2,222,At Risk Customer
5113,49,3,469.93,4,3,3,433,Potential Loyalist
5114,206,1,0.0,1,1,2,112,At Risk Customer
5115,189,2,3400.42,1,2,5,125,At Risk Customer
5116,310,1,0.0,1,1,2,112,At Risk Customer
5117,20,1,0.0,5,1,2,512,Regular Customer
5118,100,1,1688.7,3,1,4,314,Regular Customer
5119,62,5,3172.1499999999996,3,5,5,355,Regular Customer
5120,259,2,2992.91,1,2,5,125,At Risk Customer
5121,84,4,0.0,3,4,2,342,Regular Customer
5122,56,1,0.0,4,1,2,412,Regular Customer
5123,150,2,140.4,2,2,3,223,At Risk Customer
5124,12,2,0.0,5,2,2,522,Regular Customer
5125,90,2,0.0,3,2,2,322,Regular Customer
5126,76,4,4094.21,3,4,5,345,Regular Customer
5127,291,2,2613.52,1,2,5,125,At Risk Customer
5128,356,1,2595.81,1,1,5,115,At Risk Customer
5129,23,6,0.0,5,5,2,552,Potential Loyalist
5130,43,2,0.0,4,2,2,422,Regular Customer
5131,40,2,0.0,4,2,2,422,Regular Customer
5132,63,2,1352.01,3,2,4,324,Regular Customer
5133,171,1,586.87,2,1,3,213,At Risk Customer
5135,172,2,0.0,2,2,2,222,At Risk Customer
5136,7,2,0.0,5,2,2,522,Regular Customer
5138,25,2,2891.82,5,2,5,525,Regular Customer
5139,31,3,0.0,4,3,2,432,Potential Loyalist
5140,242,2,1418.33,1,2,4,124,At Risk Customer
5141,47,5,940.71,4,5,4,454,Potential Loyalist
5143,15,5,1620.78,5,5,4,554,Potential Loyalist
5144,133,1,879.59,2,1,4,214,At Risk Customer
5146,37,4,1760.28,4,4,4,444,Potential Loyalist
5147,83,4,446.38,3,4,3,343,Regular Customer
5148,162,3,6018.0599999999995,2,3,5,235,At Risk Customer
5149,66,1,0.0,3,1,2,312,Regular Customer
5150,137,2,0.0,2,2,2,222,At Risk Customer
5151,133,3,4337.17,2,3,5,235,At Risk Customer
5152,0,2,0.0,5,2,2,522,Regular Customer
5153,310,3,1722.1,1,3,4,134,At Risk Customer
5154,54,3,0.0,4,3,2,432,Potential Loyalist
5155,18,7,0.0,5,5,2,552,Potential Loyalist
5156,51,2,0.0,4,2,2,422,Regular Customer
5158,266,3,0.0,1,3,2,132,At Risk Customer
5159,163,1,0.0,2,1,2,212,At Risk Customer
5160,13,3,0.0,5,3,2,532,Potential Loyalist
5161,105,4,58.43,3,4,3,343,Regular Customer
5162,7,4,1248.08,5,4,4,544,Potential Loyalist
5163,132,4,2251.19,2,4,4,244,At Risk Customer
5164,0,5,0.0,5,5,2,552,Potential Loyalist
5165,101,1,0.0,3,1,2,312,Regular Customer
5166,49,8,1061.77,4,5,4,454,Potential Loyalist
5167,116,3,0.0,2,3,2,232,At Risk Customer
5168,14,1,0.0,5,1,2,512,Regular Customer
5169,243,1,0.0,1,1,2,112,At Risk Customer
5170,285,2,0.0,1,2,2,122,At Risk Customer
5171,0,3,0.0,5,3,2,532,Potential Loyalist
5172,162,5,903.48,2,5,4,254,At Risk Customer
5173,43,4,0.0,4,4,2,442,Potential Loyalist
5174,31,6,1503.4,4,5,4,454,Potential Loyalist
5175,92,3,0.0,3,3,2,332,Regular Customer
5176,35,6,15955.15,4,5,5,455,Potential Loyalist
5177,182,1,0.0,2,1,2,212,At Risk Customer
5178,249,2,0.0,1,2,2,122,At Risk Customer
5179,112,2,1319.44,2,2,4,224,At Risk Customer
5180,94,3,3580.77,3,3,5,335,Regular Customer
5181,62,4,0.0,3,4,2,342,Regular Customer
5183,120,3,991.8,2,3,4,234,At Risk Customer
5184,21,5,0.0,5,5,2,552,Potential Loyalist
5185,93,2,0.0,3,2,2,322,Regular Customer
5186,153,4,0.0,2,4,2,242,At Risk Customer
5187,242,1,0.0,1,1,2,112,At Risk Customer
5188,62,4,4880.26,3,4,5,345,Regular Customer
5189,130,1,0.0,2,1,2,212,At Risk Customer
5190,16,1,0.0,5,1,2,512,Regular Customer
5191,30,3,0.0,4,3,2,432,Potential Loyalist
5192,7,2,0.0,5,2,2,522,Regular Customer
5193,24,2,0.0,5,2,2,522,Regular Customer
5194,212,2,769.59,1,2,4,124,At Risk Customer
5195,162,2,0.0,2,2,2,222,At Risk Customer
5196,59,3,0.0,4,3,2,432,Potential Loyalist
5197,0,1,0.0,5,1,2,512,Regular Customer
5198,11,4,0.0,5,4,2,542,Potential Loyalist
5199,90,3,880.7,3,3,4,334,Regular Customer
5200,5,4,178.74,5,4,3,543,Potential Loyalist
5201,318,1,0.0,1,1,2,112,At Risk Customer
5202,78,3,861.31,3,3,4,334,Regular Customer
5203,101,1,0.0,3,1,2,312,Regular Customer
5204,121,2,0.0,2,2,2,222,At Risk Customer
5205,190,2,0.0,1,2,2,122,At Risk Customer
5206,67,2,4256.56,3,2,5,325,Regular Customer
5207,30,2,0.0,4,2,2,422,Regular Customer
5208,208,2,0.0,1,2,2,122,At Risk Customer
5209,129,3,0.0,2,3,2,232,At Risk Customer
5210,39,1,0.0,4,1,2,412,Regular Customer
5211,66,4,4036.14,3,4,5,345,Regular Customer
5212,34,3,1241.29,4,3,4,434,Potential Loyalist
5213,57,5,4566.01,4,5,5,455,Potential Loyalist
5214,58,4,0.0,4,4,2,442,Potential Loyalist
5215,121,4,0.0,2,4,2,242,At Risk Customer
5216,212,2,0.0,1,2,2,122,At Risk Customer
5217,160,3,2023.81,2,3,4,234,At Risk Customer
5218,19,4,390.54,5,4,3,543,Potential Loyalist
5219,54,3,0.0,4,3,2,432,Potential Loyalist
5220,0,3,1020.52,5,3,4,534,Potential Loyalist
5221,140,6,4751.84,2,5,5,255,At Risk Customer
5222,235,2,1258.38,1,2,4,124,At Risk Customer
5223,310,3,0.0,1,3,2,132,At Risk Customer
5224,172,2,824.3,2,2,4,224,At Risk Customer
5225,13,4,935.03,5,4,4,544,Potential Loyalist
5226,33,2,0.0,4,2,2,422,Regular Customer
5227,154,5,633.0,2,5,3,253,At Risk Customer
5228,68,1,1246.53,3,1,4,314,Regular Customer
5229,197,7,2889.7799999999997,1,5,5,155,At Risk Customer
5231,80,5,0.0,3,5,2,352,Regular Customer
5232,69,2,43.35,3,2,3,323,Regular Customer
5235,225,1,0.0,1,1,2,112,At Risk Customer
5237,111,2,0.0,2,2,2,222,At Risk Customer
5238,133,4,787.17,2,4,4,244,At Risk Customer
5239,79,2,594.6,3,2,3,323,Regular Customer
5240,261,1,0.0,1,1,2,112,At Risk Customer
5241,97,3,1445.98,3,3,4,334,Regular Customer
5242,34,5,916.84,4,5,4,454,Potential Loyalist
5243,25,3,0.0,5,3,2,532,Potential Loyalist
5244,129,4,863.44,2,4,4,244,At Risk Customer
5245,97,5,6146.6,3,5,5,355,Regular Customer
5246,56,4,2238.2,4,4,4,444,Potential Loyalist
5247,112,4,0.0,2,4,2,242,At Risk Customer
5248,71,3,0.0,3,3,2,332,Regular Customer
5249,358,1,926.31,1,1,4,114,At Risk Customer
5251,118,3,0.0,2,3,2,232,At Risk Customer
5252,102,6,2427.33,3,5,5,355,Regular Customer
5253,144,3,1474.56,2,3,4,234,At Risk Customer
5254,75,2,0.0,3,2,2,322,Regular Customer
5255,119,4,2754.84,2,4,5,245,At Risk Customer
5256,51,4,0.0,4,4,2,442,Potential Loyalist
5257,66,3,0.0,3,3,2,332,Regular Customer
5258,26,2,0.0,5,2,2,522,Regular Customer
5259,69,3,0.0,3,3,2,332,Regular Customer
5260,185,3,0.0,1,3,2,132,At Risk Customer
5262,71,1,0.0,3,1,2,312,Regular Customer
5263,57,2,0.0,4,2,2,422,Regular Customer
5264,42,5,472.87,4,5,3,453,Potential Loyalist
5265,34,3,591.32,4,3,3,433,Potential Loyalist
5266,32,3,2223.78,4,3,4,434,Potential Loyalist
5267,116,4,0.0,2,4,2,242,At Risk Customer
5268,40,3,0.0,4,3,2,432,Potential Loyalist
5269,6,3,0.0,5,3,2,532,Potential Loyalist
5270,87,3,2493.64,3,3,5,335,Regular Customer
5271,334,1,0.0,1,1,2,112,At Risk Customer
5272,25,4,0.0,5,4,2,542,Potential Loyalist
5273,58,3,0.0,4,3,2,432,Potential Loyalist
5274,203,6,1383.16,1,5,4,154,At Risk Customer
5275,2,3,0.0,5,3,2,532,Potential Loyalist
5276,156,2,3381.56,2,2,5,225,At Risk Customer
5277,221,2,0.0,1,2,2,122,At Risk Customer
5278,100,4,4951.04,3,4,5,345,Regular Customer
5279,49,4,1914.4099999999999,4,4,4,444,Potential Loyalist
5280,26,5,2874.03,5,5,5,555,High Value Customer
5281,66,4,1360.48,3,4,4,344,Regular Customer
5282,12,4,0.0,5,4,2,542,Potential Loyalist
5283,219,1,0.0,1,1,2,112,At Risk Customer
5284,17,6,1169.3,5,5,4,554,Potential Loyalist
5285,9,5,2528.77,5,5,5,555,High Value Customer
5286,41,3,0.0,4,3,2,432,Potential Loyalist
5287,78,3,0.0,3,3,2,332,Regular Customer
5288,51,6,5552.33,4,5,5,455,Potential Loyalist
5290,75,3,0.0,3,3,2,332,Regular Customer
5291,73,3,1186.63,3,3,4,334,Regular Customer
5292,22,3,1072.87,5,3,4,534,Potential Loyalist
5293,115,4,0.0,2,4,2,242,At Risk Customer
5294,28,5,555.14,4,5,3,453,Potential Loyalist
5295,71,2,444.02,3,2,3,323,Regular Customer
5296,179,3,0.0,2,3,2,232,At Risk Customer
5297,250,2,1252.05,1,2,4,124,At Risk Customer
5298,37,3,2981.79,4,3,5,435,Potential Loyalist
5299,36,3,1387.8,4,3,4,434,Potential Loyalist
5300,24,5,1095.1,5,5,4,554,Potential Loyalist
5301,33,4,1802.29,4,4,4,444,Potential Loyalist
5302,78,2,3899.16,3,2,5,325,Regular Customer
5303,260,3,1001.53,1,3,4,134,At Risk Customer
5304,238,1,0.0,1,1,2,112,At Risk Customer
5305,98,3,0.0,3,3,2,332,Regular Customer
5306,24,3,0.0,5,3,2,532,Potential Loyalist
5307,63,2,0.0,3,2,2,322,Regular Customer
5308,174,2,1357.89,2,2,4,224,At Risk Customer
5309,19,5,0.0,5,5,2,552,Potential Loyalist
5310,58,3,3534.4,4,3,5,435,Potential Loyalist
5311,96,2,0.0,3,2,2,322,Regular Customer
5312,115,5,2660.37,2,5,5,255,At Risk Customer
5313,48,2,1620.68,4,2,4,424,Regular Customer
5314,49,3,0.0,4,3,2,432,Potential Loyalist
5316,229,2,0.0,1,2,2,122,At Risk Customer
5317,119,1,1178.38,2,1,4,214,At Risk Customer
5318,274,2,0.0,1,2,2,122,At Risk Customer
5319,337,1,837.3,1,1,4,114,At Risk Customer
5320,27,3,0.0,4,3,2,432,Potential Loyalist
5321,1,2,0.0,5,2,2,522,Regular Customer
5322,48,3,3699.76,4,3,5,435,Potential Loyalist
5323,131,5,3361.66,2,5,5,255,At Risk Customer
5324,26,3,0.0,5,3,2,532,Potential Loyalist
5325,332,1,0.0,1,1,2,112,At Risk Customer
5326,338,1,0.0,1,1,2,112,At Risk Customer
5327,35,5,1477.92,4,5,4,454,Potential Loyalist
5328,21,2,3805.9,5,2,5,525,Regular Customer
5329,114,2,0.0,2,2,2,222,At Risk Customer
5330,270,1,0.0,1,1,2,112,At Risk Customer
5331,74,1,0.0,3,1,2,312,Regular Customer
5332,77,3,1275.4,3,3,4,334,Regular Customer
5333,299,1,0.0,1,1,2,112,At Risk Customer
5334,195,2,1727.08,1,2,4,124,At Risk Customer
5335,102,1,1113.81,3,1,4,314,Regular Customer
5336,335,1,0.0,1,1,2,112,At Risk Customer
5337,179,5,3008.5699999999997,2,5,5,255,At Risk Customer
5338,111,2,0.0,2,2,2,222,At Risk Customer
5339,173,4,3675.57,2,4,5,245,At Risk Customer
5340,23,3,4948.2,5,3,5,535,Potential Loyalist
5342,46,3,532.5,4,3,3,433,Potential Loyalist
5343,188,2,776.36,1,2,4,124,At Risk Customer
5344,223,1,0.0,1,1,2,112,At Risk Customer
5345,62,4,0.0,3,4,2,342,Regular Customer
5346,344,1,0.0,1,1,2,112,At Risk Customer
5347,148,1,0.0,2,1,2,212,At Risk Customer
5348,268,3,0.0,1,3,2,132,At Risk Customer
5349,192,4,431.06,1,4,3,143,At Risk Customer
5350,9,4,0.0,5,4,2,542,Potential Loyalist
5351,2,3,1644.67,5,3,4,534,Potential Loyalist
5352,80,2,2582.32,3,2,5,325,Regular Customer
5354,137,1,0.0,2,1,2,212,At Risk Customer
5355,1,3,0.0,5,3,2,532,Potential Loyalist
5356,188,2,0.0,1,2,2,122,At Risk Customer
5357,128,2,0.0,2,2,2,222,At Risk Customer
5358,137,2,831.26,2,2,4,224,At Risk Customer
5359,198,1,0.0,1,1,2,112,At Risk Customer
5361,322,1,0.0,1,1,2,112,At Risk Customer
5362,154,3,3331.59,2,3,5,235,At Risk Customer
5364,47,2,147.89,4,2,3,423,Regular Customer
5365,319,1,0.0,1,1,2,112,At Risk Customer
5367,324,1,0.0,1,1,2,112,At Risk Customer
5368,354,1,0.0,1,1,2,112,At Risk Customer
5369,4,3,0.0,5,3,2,532,Potential Loyalist
5370,231,1,0.0,1,1,2,112,At Risk Customer
5371,178,1,2112.24,2,1,4,214,At Risk Customer
5372,277,2,3448.7400000000002,1,2,5,125,At Risk Customer
5373,26,3,0.0,5,3,2,532,Potential Loyalist
5374,14,4,0.0,5,4,2,542,Potential Loyalist
5375,5,4,336.52,5,4,3,543,Potential Loyalist
5376,10,4,5905.45,5,4,5,545,Potential Loyalist
5377,190,1,0.0,1,1,2,112,At Risk Customer
5378,11,4,3867.51,5,4,5,545,Potential Loyalist
5379,32,5,1235.02,4,5,4,454,Potential Loyalist
5382,63,4,3372.62,3,4,5,345,Regular Customer
5383,76,2,0.0,3,2,2,322,Regular Customer
5385,86,1,0.0,3,1,2,312,Regular Customer
5386,181,2,0.0,2,2,2,222,At Risk Customer
5387,42,5,0.0,4,5,2,452,Potential Loyalist
5388,267,2,0.0,1,2,2,122,At Risk Customer
5389,122,1,0.0,2,1,2,212,At Risk Customer
5390,119,3,0.0,2,3,2,232,At Risk Customer
5391,55,2,0.0,4,2,2,422,Regular Customer
5393,191,4,0.0,1,4,2,142,At Risk Customer
5394,58,2,0.0,4,2,2,422,Regular Customer
5395,206,1,2786.42,1,1,5,115,At Risk Customer
5396,44,3,0.0,4,3,2,432,Potential Loyalist
5397,134,3,4361.91,2,3,5,235,At Risk Customer
5398,140,1,1835.82,2,1,4,214,At Risk Customer
5399,37,4,3984.39,4,4,5,445,Potential Loyalist
5400,112,4,590.27,2,4,3,243,At Risk Customer
5401,35,1,0.0,4,1,2,412,Regular Customer
5402,2,4,1546.35,5,4,4,544,Potential Loyalist
5403,90,3,9428.04,3,3,5,335,Regular Customer
5404,26,4,0.0,5,4,2,542,Potential Loyalist
5405,28,4,0.0,4,4,2,442,Potential Loyalist
5406,86,4,4037.97,3,4,5,345,Regular Customer
5407,5,3,0.0,5,3,2,532,Potential Loyalist
5408,127,4,0.0,2,4,2,242,At Risk Customer
5409,77,3,2449.83,3,3,5,335,Regular Customer
